station_id,first_seen,last_seen,active_days,rent_events,ret_events,name,lat,lon,gu,dong,addr,span_days,activity_ratio,total_events,in_current_list,station_type
ST0804,2024-08-01,2026-03-31,563,4321,4328,관저동 다온숲3단지아파트 312동 건너편,36.293727,127.340468,서구,관저동,대전광역시 서구 관저동 1594,608,0.926,8649,True,ACTIVE
ST0040,2024-08-01,2026-04-01,571,4304,4320,산성동 머티네거리,36.309219,127.388027,중구,산성동,대전광역시 중구 산성동 160-9,609,0.9376,8624,True,ACTIVE
ST0523,2024-08-01,2025-04-17,256,4309,4313,태평동 푸른뫼아파트 버스정류장(곰바우식당),36.328537,127.398862,중구,태평동,태평동 339-31,260,0.9846,8622,False,CLOSED
ST0116,2024-08-01,2026-03-31,571,4361,4233,탄방동 도산서원(용문네거리 방면) 정류장,36.343697,127.400053,서구,탄방동,대전광역시 서구 탄방동 1483-11,608,0.9391,8594,True,ACTIVE
ST0032,2024-08-01,2026-03-31,569,4378,4206,관저동 관저더샵(109동),36.293563,127.32834,서구,관저동,대전광역시 서구 관저동 1985,608,0.9359,8584,True,ACTIVE
ST1108,2024-08-01,2026-03-31,561,4259,4277,가오동 홈플러스,36.307057,127.457308,동구,가오동,대전광역시 동구 가오동 557,608,0.9227,8536,True,ACTIVE
ST0186,2024-08-01,2026-03-31,560,4283,4251,장동 한국에너지기술연구원 입구,36.384857,127.359816,유성구,장동,대전광역시 유성구 장동 71-2,608,0.9211,8534,True,ACTIVE
ST0819,2024-08-01,2026-03-31,556,4256,4239,관저동 원앙4단지아파트 406동,36.303253,127.340515,서구,관저동,대전광역시 서구 관저동 999,608,0.9145,8495,True,ACTIVE
ST0471,2024-08-01,2026-03-31,568,4207,4283,석봉동 석봉어린이공원,36.449405,127.427514,대덕구,석봉동,대전광역시 대덕구 석봉동 718-2,608,0.9342,8490,True,ACTIVE
ST0911,2024-08-01,2026-03-31,566,4249,4231,죽동 유성경찰서 민원실앞,36.37857,127.3258,유성구,죽동,대전광역시 유성구 죽동 629,608,0.9309,8480,True,ACTIVE
ST0034,2024-08-01,2026-03-31,554,4247,4232,안영동 농협하나로마트,36.288285,127.379374,중구,안영동,대전광역시 중구 안영동 703,608,0.9112,8479,True,ACTIVE
ST0908,2024-08-01,2026-03-31,567,4226,4240,지족동 열매마을 6단지 입구,36.376108,127.321417,유성구,지족동,대전광역시 유성구 지족동 880,608,0.9326,8466,True,ACTIVE
ST0417,2024-08-01,2026-03-31,573,4280,4166,원신흥동 도로교통공단(건너편 라도무스),36.33258,127.333181,유성구,원신흥동,대전광역시 유성구 원신흥동 578-6,608,0.9424,8446,True,ACTIVE
ST0871,2024-08-01,2026-03-31,575,4223,4175,변동 필통수입차부품 정류장,36.327925,127.38572,서구,변동,대전광역시 서구 변동 5-5,608,0.9457,8398,True,ACTIVE
ST0793,2024-08-01,2026-03-31,567,4209,4176,가수원동 은아아파트 302동,36.304175,127.350162,서구,가수원동,대전광역시 서구 가수원동 762,608,0.9326,8385,True,ACTIVE
ST0230,2024-08-01,2026-03-31,572,4197,4178,원신흥동 도안 11단지 천년나무 입구(북측),36.341652,127.345658,유성구,원신흥동,대전광역시 유성구 원신흥동 512,608,0.9408,8375,True,ACTIVE
ST0662,2024-08-01,2026-03-31,571,4182,4190,용전동 용전노인정,36.351448,127.433624,동구,용전동,대전광역시 동구 용전동 132-3,608,0.9391,8372,True,ACTIVE
ST0745,2024-08-01,2026-04-01,569,4170,4175,봉산동 봉산LH3단지아파트 입구,36.438787,127.387076,유성구,봉산동,대전광역시 유성구 봉산동 303-3,609,0.9343,8345,True,ACTIVE
ST0949,2024-08-01,2026-03-31,556,4154,4190,문평동 옥봉 신탄진물류센터,36.448073,127.4006,대덕구,문평동,대전광역시 대덕구 문평동 93,608,0.9145,8344,True,ACTIVE
ST0776,2024-08-01,2026-04-01,555,4158,4171,도안동 어울림하트아파트 1209동,36.334378,127.340329,서구,도안동,대전광역시 서구 도안동 552-8,609,0.9113,8329,True,ACTIVE
ST1313,2024-08-20,2026-03-31,537,4144,4157,신흥동 어진마을아파트 정류장,36.320886,127.443819,동구,신흥동,대전광역시 동구 신흥동 41-18,589,0.9117,8301,True,ACTIVE
ST0227,2024-08-01,2026-04-01,559,4168,4123,도안동 목원대학교 정문우측(롯데리아),36.330394,127.338415,서구,도안동,대전광역시 서구 도안동 844,609,0.9179,8291,True,ACTIVE
ST0996,2024-08-01,2026-03-31,568,4171,4119,대성동 은어송마을 2단지 입구,36.30349,127.457388,동구,대성동,대전광역시 동구 대성동 130-1,608,0.9342,8290,True,ACTIVE
ST0286,2024-08-01,2026-03-31,567,4139,4123,정림동 늘푸른아파트 건너편(102동),36.301564,127.366558,서구,정림동,대전광역시 서구 정림동 668,608,0.9326,8262,True,ACTIVE
ST0078,2024-08-01,2026-03-31,568,4104,4134,삼성동 솔랑마을 아파트 상가,36.342778,127.42359,동구,삼성동,대전광역시 동구 삼성동 369-1,608,0.9342,8238,True,ACTIVE
ST0368,2024-08-01,2026-03-31,508,4101,4093,궁동 충남대학교 인문대학,36.368768,127.341742,유성구,궁동,대전광역시 유성구 궁동 220,608,0.8355,8194,True,ACTIVE
ST0809,2024-08-01,2026-03-31,556,4087,4076,관저동 건양대병원네거리 느리울마을11단지 110동 건너편,36.300119,127.340247,서구,관저동,대전광역시 서구 관저동 1316,608,0.9145,8163,True,ACTIVE
ST0486,2024-08-01,2026-03-31,575,4063,4076,장대동 공영주차장,36.359612,127.331944,유성구,장대동,대전광역시 유성구 장대동 263-4,608,0.9457,8139,True,ACTIVE
ST1117,2024-08-01,2026-03-31,558,4061,4070,관저동 대자연마을 101동,36.304785,127.338944,서구,관저동,대전광역시 서구 관저동 997,608,0.9178,8131,True,ACTIVE
ST1165,2024-08-01,2026-03-31,572,4081,4048,죽동 한국타이어앞 CU,36.376312,127.338052,유성구,죽동,대전광역시 유성구 죽동 712-1,608,0.9408,8129,True,ACTIVE
ST0584,2024-08-01,2026-03-31,546,4052,4054,가오동 은어송네거리 국민은행 건너편,36.307283,127.456628,동구,가오동,대전광역시 동구 가오동 549,608,0.898,8106,True,ACTIVE
ST0155,2024-08-01,2026-03-31,569,4151,3897,반석동 외삼네거리 603동,36.395288,127.309988,유성구,반석동,대전광역시 유성구 반석동 613,608,0.9359,8048,True,ACTIVE
ST0752,2024-08-01,2026-03-31,563,4032,4012,반석동 반석더샵 입구 건너편,36.39008,127.305113,유성구,반석동,대전광역시 유성구 반석동 335-5,608,0.926,8044,True,ACTIVE
ST0066,2024-08-01,2026-03-31,561,4022,4007,삼성동 삼성네거리(KT&G 동대전지사),36.336373,127.430173,동구,삼성동,대전광역시 동구 삼성동 112-1,608,0.9227,8029,True,ACTIVE
ST0488,2024-08-01,2026-03-31,567,4003,4011,장대동 장대경로당,36.358896,127.335469,유성구,장대동,대전광역시 유성구 장대동 279-4,608,0.9326,8014,True,ACTIVE
ST1366,2024-11-25,2026-03-31,445,3988,4023,태평동 삼부아파트 2단지 27동,36.32496,127.389698,중구,태평동,대전광역시 중구 태평동 407,492,0.9045,8011,True,ACTIVE
ST0721,2024-08-01,2026-03-31,565,3992,4018,덕암동 대청새마을금고 새뜸지점,36.448075,127.419894,대덕구,덕암동,대전광역시 대덕구 덕암동 1-3,608,0.9293,8010,True,ACTIVE
ST0418,2024-08-01,2026-04-01,571,4120,3851,용계동 목원대학교 입구,36.331655,127.337968,유성구,용계동,대전광역시 유성구 용계동 664-9,609,0.9376,7971,True,ACTIVE
ST1396,2024-11-26,2026-03-31,417,3961,3979,신탄진동 다가온 청년주택 앞,36.451714,127.428891,대덕구,신탄진동,대전광역시 대덕구 신탄진동 120-51,491,0.8493,7940,True,ACTIVE
ST0701,2024-08-01,2026-03-31,560,3958,3982,구암동 왕가교,36.358792,127.307842,유성구,구암동,대전광역시 유성구 구암동 671-5,608,0.9211,7940,True,ACTIVE
ST1214,2024-08-01,2026-03-31,564,3993,3885,용산동 호반써밋(3단지)후문,36.4145,127.393712,유성구,용산동,대전광역시 유성구 용산동 400,608,0.9276,7878,True,ACTIVE
ST1374,2024-12-02,2026-03-31,387,3937,3937,목동 모아엘가그랑데 아파트,36.333644,127.409079,중구,목동,대전광역시 중구 목동 382,485,0.7979,7874,True,ACTIVE
ST0660,2024-08-01,2026-03-31,572,3975,3888,용전동 용전초등학교 입구 정류장,36.355568,127.432564,동구,용전동,대전광역시 동구 용전동 42-13,608,0.9408,7863,True,ACTIVE
ST0827,2024-08-01,2026-03-31,573,3796,4037,오정동 통매바위어린이공원,36.354092,127.413244,대덕구,오정동,대전광역시 대덕구 오정동 274-1,608,0.9424,7833,True,ACTIVE
ST0142,2024-08-01,2026-03-31,557,3977,3820,문평동 3.4공단 문평근린공원,36.443165,127.39844,대덕구,문평동,대전광역시 대덕구 문평동 42-4,608,0.9161,7797,True,ACTIVE
ST0663,2024-08-01,2026-03-31,571,3879,3891,홍도동 시영아파트 2동 정류장,36.345421,127.421516,동구,홍도동,대전광역시 동구 홍도동 135-1,608,0.9391,7770,True,ACTIVE
ST0436,2024-12-07,2026-03-31,424,3870,3891,둔산동 한국생산성본부,36.358859,127.386586,서구,둔산동,대전광역시 서구 둔산동 930,480,0.8833,7761,True,ACTIVE
ST0574,2024-08-01,2026-03-31,569,3852,3872,가오동 오토카센타,36.303655,127.454675,동구,가오동,대전광역시 동구 가오동 372-3,608,0.9359,7724,True,ACTIVE
ST0741,2024-08-01,2026-04-01,568,3861,3834,죽동 유성여고 입구,36.380735,127.327042,유성구,죽동,대전광역시 유성구 죽동 613-3,609,0.9327,7695,True,ACTIVE
ST1114,2024-08-01,2026-03-31,561,3826,3867,사정동 산성초등학교 건너편,36.298122,127.384729,중구,사정동,대전광역시 중구 사정동 517,608,0.9227,7693,True,ACTIVE
ST1443,2025-10-24,2026-04-01,130,3787,3864,어은동 한빛아파트(126동 앞),36.363314,127.353114,유성구,어은동,대전광역시 유성구 어은동 99,160,0.8125,7651,True,ACTIVE
ST1104,2024-08-07,2026-03-31,497,3804,3815,"선화동 대전중부경찰서,대전세무서 앞",36.328187,127.420701,중구,선화동,대전광역시 중구 선화동 287-1,602,0.8256,7619,True,ACTIVE
ST0816,2024-08-01,2026-03-31,562,3790,3794,원내동 한아름아파트 상가동,36.296059,127.320214,유성구,원내동,대전광역시 유성구 원내동 357,608,0.9243,7584,True,ACTIVE
ST0489,2024-08-01,2026-03-31,567,3791,3785,문화동 한밭우성아파트 입구 ,36.312498,127.408487,중구,문화동,대전광역시 중구 문화동 141,608,0.9326,7576,True,ACTIVE
ST1282,2024-08-01,2026-03-31,567,3793,3761,변동 한국전력공사 서대전지사 부근,36.328349,127.373965,서구,변동,대전광역시 서구 변동 79-6,608,0.9326,7554,True,ACTIVE
ST0261,2024-08-01,2026-03-31,560,3775,3770,관저동 건양대병원네거리 정류장(느리울12단지 방면)(33590),36.301894,127.340429,서구,관저동,대전광역시 서구 관저동 1437,608,0.9211,7545,True,ACTIVE
ST0717,2024-08-01,2026-03-31,564,3795,3742,갈마동 서구보훈회관 건너편,36.348199,127.36815,서구,갈마동,대전광역시 서구 갈마동 366-5,608,0.9276,7537,True,ACTIVE
ST0172,2024-08-01,2026-03-31,560,3773,3759,지족동 인앤인아파트(101동),36.385442,127.318512,유성구,지족동,대전광역시 유성구 지족동 834,608,0.9211,7532,True,ACTIVE
ST0546,2024-08-01,2026-04-01,566,3784,3700,대흥동 자이아파트 2단지 공원,36.320888,127.427149,중구,대흥동,대전광역시 중구 대흥동 914,609,0.9294,7484,True,ACTIVE
ST0506,2024-08-01,2026-03-31,557,3768,3715,문화동 센트럴파크(105동),36.316231,127.407328,중구,문화동,대전광역시 중구 문화동 284-166,608,0.9161,7483,True,ACTIVE
ST0541,2024-08-01,2026-03-31,560,3738,3736,대흥동 대고오거리 피자2001,36.322846,127.422736,중구,대흥동,대전광역시 중구 대흥동 508-88,608,0.9211,7474,True,ACTIVE
ST0792,2024-08-01,2026-03-31,565,3713,3746,가수원동 미나리어린이공원 뒤편,36.308348,127.354316,서구,가수원동,대전광역시 서구 가수원동 1211,608,0.9293,7459,True,ACTIVE
ST1221,2024-08-01,2026-03-31,552,3718,3708,노은동 대전월드컵경기장 ,36.366635,127.323791,유성구,노은동,대전광역시 유성구 노은동 530,608,0.9079,7426,True,ACTIVE
ST1303,2024-08-01,2026-03-31,556,3686,3729,구암동 현충원역 1번출구,36.359028,127.321841,유성구,구암동,대전광역시 유성구 구암동 422-6,608,0.9145,7415,True,ACTIVE
ST1190,2024-08-01,2026-04-01,561,3699,3711,용산동 호반써밋정문,36.415799,127.392115,유성구,용산동,대전광역시 유성구 용산동 370-9,609,0.9212,7410,True,ACTIVE
ST0349,2024-08-01,2026-03-31,574,3751,3652,석교동 남대전등기소 (대전지방법원),36.310285,127.440278,중구,석교동,대전광역시 중구 석교동 8-10,608,0.9441,7403,True,ACTIVE
ST0782,2024-08-01,2026-03-31,562,3708,3691,도안동 도안수목토아파트 114동 건너편,36.320925,127.34378,서구,도안동,대전광역시 서구 도안동 1241,608,0.9243,7399,True,ACTIVE
ST0751,2024-08-01,2026-03-31,570,3694,3666,지족동 노은3지구 꿈에그린 201동,36.388164,127.303215,유성구,지족동,대전광역시 유성구 지족동 1093,608,0.9375,7360,True,ACTIVE
ST0284,2024-08-01,2026-03-31,584,4168,3152,관저동 원앙네거리(관저 지하차도 방면),36.306209,127.335211,서구,관저동,대전광역시 서구 관저동 1919,608,0.9605,7320,True,ACTIVE
ST0049,2024-08-01,2026-03-31,566,3640,3668,가오동 가오31호어린이공원,36.307578,127.454993,동구,가오동,대전광역시 동구 가오동 587,608,0.9309,7308,True,ACTIVE
ST0753,2024-08-01,2026-03-31,566,3648,3652,지족동 반석마을1단지호반리젠시빌 102동,36.387894,127.310805,유성구,지족동,대전광역시 유성구 지족동 977,608,0.9309,7300,True,ACTIVE
ST0164,2024-08-01,2026-03-31,559,3641,3653,반석동 반석마을 5단지(504동),36.389731,127.309864,유성구,반석동,대전광역시 유성구 반석동 622,608,0.9194,7294,True,ACTIVE
ST1101,2024-08-01,2026-03-31,568,3641,3652,가양동 아침마을아파트 111동(가양초등학교),36.34254,127.43938,동구,가양동,대전광역시 동구 가양동 704,608,0.9342,7293,True,ACTIVE
ST1274,2024-08-01,2026-03-31,571,3621,3654,목동 목양마을아파트 101동 앞,36.33372,127.407745,중구,목동,대전광역시 중구 목동 24,608,0.9391,7275,True,ACTIVE
ST0760,2024-08-01,2026-03-31,537,3656,3614,장동 한국화학연구원 입구,36.385448,127.358714,대덕구,장동,대전광역시 대덕구 장동 86-1,608,0.8832,7270,True,ACTIVE
ST1112,2024-08-01,2026-03-31,565,3609,3620,부사동 동서가구 부사전시장,36.313817,127.436338,중구,부사동,대전광역시 중구 부사동 255-1,608,0.9293,7229,True,ACTIVE
ST0081,2024-08-01,2026-03-31,565,3608,3614,오정동 한남대학교 사회과학대학,36.351517,127.422724,대덕구,오정동,대전광역시 대덕구 오정동 133,608,0.9293,7222,True,ACTIVE
ST0629,2024-08-01,2026-03-31,555,3592,3599,천동초등학교(천동휴먼시아 방면) 정류장,36.315852,127.444459,동구,천동,대전광역시 동구 천동 209-2,608,0.9128,7191,True,ACTIVE
ST0927,2024-08-01,2026-03-31,541,3595,3590,관평동 한밭대학교 대덕산학융합캠퍼스,36.428228,127.395161,유성구,관평동,대전광역시 유성구 관평동 1287,608,0.8898,7185,True,ACTIVE
ST0577,2024-08-01,2026-03-31,550,3582,3583,가오동 동구청,36.311298,127.45538,동구,가오동,대전광역시 동구 가오동 425,608,0.9046,7165,True,ACTIVE
ST0365,2024-08-01,2026-03-31,546,3616,3548,둔산동 시교육청옆 환승지 ,36.352524,127.384431,서구,둔산동,대전광역시 서구 둔산동 1294,608,0.898,7164,True,ACTIVE
ST0532,2024-08-01,2026-03-31,568,3567,3590,산성동 원마트,36.310933,127.391875,중구,산성동,대전광역시 중구 산성동 134-33,608,0.9342,7157,True,ACTIVE
ST0709,2024-08-01,2026-03-31,559,3575,3579,둔산동 파랑새아파트 서측입구,36.356397,127.37449,서구,둔산동,대전광역시 서구 둔산동 957,608,0.9194,7154,True,ACTIVE
ST1382,2024-11-27,2026-03-31,429,3578,3553,목동 충남여중삼거리,36.331914,127.410372,중구,목동,대전광역시 중구 목동 115-6,490,0.8755,7131,True,ACTIVE
ST0222,2024-08-01,2026-03-31,553,3562,3568,원신흥동 도안 12단지 어울림하트(1201동),36.332429,127.341258,유성구,원신흥동,대전광역시 유성구 원신흥동 529,608,0.9095,7130,True,ACTIVE
ST1089,2024-08-01,2026-03-31,552,3555,3572,원동 원동네거리 국민은행,36.327038,127.434776,동구,원동,대전광역시 동구 원동 36-1,608,0.9079,7127,True,ACTIVE
ST0671,2024-08-01,2026-03-31,566,3546,3538,가양동 가양1동 행정복지센터,36.346923,127.441359,동구,가양동,대전광역시 동구 가양동 432-9,608,0.9309,7084,True,ACTIVE
ST0945,2024-08-01,2026-03-31,569,3524,3535,구즉동 행정복지센터 입구 정류장,36.441154,127.385611,유성구,봉산동,대전광역시 유성구 봉산동 305-1,608,0.9359,7059,True,ACTIVE
ST0130,2024-08-01,2026-03-31,548,3517,3516,둔산동 대전대학교 대전한방병원 정류장,36.345996,127.379133,서구,둔산동,대전광역시 서구 둔산동 1136,608,0.9013,7033,True,ACTIVE
ST0339,2024-08-01,2026-03-31,562,3510,3513,원신흥동 새마을금고 원신흥지점,36.334575,127.337939,유성구,원신흥동,대전광역시 유성구 원신흥동 575-7,608,0.9243,7023,True,ACTIVE
ST1203,2024-08-01,2026-03-31,559,3543,3472,용산동 호반써밋(307동),36.415184,127.393728,유성구,용산동,대전광역시 유성구 용산동 386,608,0.9194,7015,True,ACTIVE
ST1328,2024-12-02,2026-03-31,425,3495,3515,자양동  카이스트빌,36.33514,127.45035,동구,자양동,대전광역시 동구 자양동 102-27,485,0.8763,7010,True,ACTIVE
ST1309,2024-08-12,2026-03-31,412,3498,3502,선화동 해모로아파트(105동),36.329277,127.417225,중구,선화동,대전광역시 중구 선화동 899,597,0.6901,7000,True,ACTIVE
ST0076,2024-08-01,2026-03-31,560,3539,3461,용전동 용전네거리 몽벨,36.358518,127.432426,동구,용전동,대전광역시 동구 용전동 25-7,608,0.9211,7000,True,ACTIVE
ST1275,2024-08-01,2026-03-31,549,3525,3426,목동 충남여고 앞 보도육교(충남여고 측),36.330633,127.409798,중구,목동,대전광역시 중구 목동 111-10,608,0.903,6951,True,ACTIVE
ST1187,2024-08-01,2026-03-31,501,3470,3478,안영동 한국효문화진흥원,36.285163,127.383285,중구,안영동,대전광역시 중구 안영동 71-11,608,0.824,6948,True,ACTIVE
ST1025,2024-08-01,2025-07-12,255,3472,3468,만년동 초원아파트 버스정류장(107동),36.367683,127.379283,서구,만년동,대전광역시 서구 만년동 401,346,0.737,6940,False,CLOSED
ST1009,2024-08-01,2026-03-31,552,3462,3467,가오동 신흥교회,36.306,127.451932,동구,가오동,대전광역시 동구 가오동 236-11,608,0.9079,6929,True,ACTIVE
ST0830,2024-08-01,2026-03-31,572,3422,3503,오정동 오정로 호남선(가도교) 아래 2,36.351021,127.412741,대덕구,오정동,대전광역시 대덕구 오정동 400,608,0.9408,6925,True,ACTIVE
ST0340,2024-08-01,2026-03-31,565,3456,3469,대동 대전지식산업센터 건너편,36.32859,127.443672,동구,대동,대전광역시 동구 대동 549,608,0.9293,6925,True,ACTIVE
ST0591,2024-08-01,2026-03-31,561,3444,3456,낭월동 석천들아파트 건너편(112동),36.276448,127.46708,동구,낭월동,대전광역시 동구 낭월동 738,608,0.9227,6900,True,ACTIVE
ST1228,2024-08-01,2026-03-31,574,3439,3456,원촌동 법무부 대전솔로몬로파크,36.37716,127.403055,유성구,원촌동,대전광역시 유성구 원촌동 53,608,0.9441,6895,True,ACTIVE
ST1146,2024-08-01,2026-03-31,561,3441,3452,용운동 족발시대 인근,36.328075,127.457006,동구,용운동,대전광역시 동구 용운동 537,608,0.9227,6893,True,ACTIVE
ST0795,2024-08-01,2026-04-01,559,3432,3459,가수원동 480-1,36.304026,127.353863,서구,가수원동,대전광역시 서구 가수원동 480-1,609,0.9179,6891,True,ACTIVE
ST1124,2024-08-01,2026-03-31,568,3427,3433,문창동 남대전등기소 건너편,36.311635,127.438205,중구,문창동,대전광역시 중구 문창동 397-1,608,0.9342,6860,True,ACTIVE
ST1339,2024-12-07,2026-03-31,389,3408,3426,신흥동 이스트시티 2단지,36.324636,127.44077,동구,신흥동,대전광역시 동구 신흥동 251-1,480,0.8104,6834,True,ACTIVE
ST1450,2025-10-18,2026-03-31,137,3403,3405,구성동 카이스트 나노종합기술원,36.367598,127.367211,유성구,구성동,대전광역시 유성구 구성동 23,165,0.8303,6808,True,ACTIVE
ST0099,2024-08-01,2026-03-31,553,3402,3391,둔산동 파랑새아파트 동측입구,36.356859,127.376464,서구,둔산동,대전광역시 서구 둔산동 956,608,0.9095,6793,True,ACTIVE
ST0596,2024-08-17,2026-03-31,544,3391,3396,대성동삼거리 옥계교방면 정류장,36.296462,127.459355,동구,대성동,대전광역시 동구 대성동 458,592,0.9189,6787,True,ACTIVE
ST0787,2024-08-01,2026-03-31,545,3381,3385,도안동 나비어린이공원,36.315173,127.350166,서구,도안동,대전광역시 서구 도안동 1401,608,0.8964,6766,True,ACTIVE
ST0555,2024-08-01,2026-03-31,554,3370,3393,내동 안골네거리 다이소,36.334292,127.371311,서구,내동,대전광역시 서구 내동 160-19,608,0.9112,6763,True,ACTIVE
ST1063,2024-08-01,2026-03-31,565,3246,3465,읍내동 대덕문화원,36.374219,127.420393,대덕구,읍내동,대전광역시 대덕구 읍내동 324-5,608,0.9293,6711,True,ACTIVE
ST1129,2024-08-01,2025-10-28,450,3318,3354,대성동 평양숨두부 건너편,36.301302,127.457148,동구,대성동,대전광역시 동구 대성동 130,454,0.9912,6672,False,CLOSED
ST0226,2024-08-01,2026-03-31,556,3326,3330,원신흥동 목원대네거리(도로교통공단 방면) 정류장,36.332575,127.339389,유성구,원신흥동,대전광역시 유성구 원신흥동 558-11,608,0.9145,6656,True,ACTIVE
ST0618,2024-08-01,2026-03-31,563,3326,3315,대동 펜타뷰(107동),36.327838,127.446551,서구,대동,대전광역시 서구 대동 535,608,0.926,6641,True,ACTIVE
ST0360,2024-08-01,2026-03-31,548,3550,3073,선화동 금강회관,36.334306,127.420776,중구,선화동,대전광역시 중구 선화동 73-5,608,0.9013,6623,True,ACTIVE
ST0902,2024-08-01,2026-03-31,564,3294,3287,노은동 열매마을 9단지 입구,36.372076,127.321571,유성구,노은동,대전광역시 유성구 노은동 521,608,0.9276,6581,True,ACTIVE
ST0084,2024-08-01,2026-03-31,565,3251,3306,판암동 신흥역 3번출구,36.32011,127.448328,동구,판암동,대전광역시 동구 판암동 687-39,608,0.9293,6557,True,ACTIVE
ST1420,2025-02-04,2026-03-31,329,3280,3268,도룡동 공동관리아파트(도룡동),36.382287,127.37847,유성구,도룡동,대전광역시 유성구 도룡동 409,421,0.7815,6548,True,ACTIVE
ST1010,2024-08-01,2026-03-31,567,3268,3279,천동 홍익아파트(101동),36.311173,127.447078,동구,천동,대전광역시 동구 천동 71-18,608,0.9326,6547,True,ACTIVE
ST0205,2024-08-01,2026-03-31,566,3260,3282,봉명동 도안 1단지 휴먼시아 정류장(109동),36.348803,127.342177,유성구,봉명동,대전광역시 유성구 봉명동 1024,608,0.9309,6542,True,ACTIVE
ST0578,2024-08-01,2026-03-31,555,3254,3273,가오동 은어송마을 6단지(602동),36.310186,127.456731,동구,가오동,대전광역시 동구 가오동 497,608,0.9128,6527,True,ACTIVE
ST1167,2024-08-01,2026-03-31,549,3261,3263,가양동 드림팰리스5차,36.350111,127.441486,동구,가양동,대전광역시 동구 가양동 634,608,0.903,6524,True,ACTIVE
ST0950,2024-08-01,2026-03-31,573,3241,3267,목상동 한일제관 대전공장 입구 건너편,36.445717,127.410161,대덕구,목상동,대전광역시 대덕구 목상동 145-12,608,0.9424,6508,True,ACTIVE
ST1301,2024-08-01,2026-03-31,364,3242,3232,세천동 세천유원지 주차장,36.330299,127.482754,동구,세천동,대전광역시 동구 세천동 368-1,608,0.5987,6474,True,ACTIVE
ST1340,2024-11-30,2026-03-31,415,3240,3231,지족동 유성 선병원 (1397),36.376254,127.324995,유성구,지족동,대전광역시 유성구 지족동 941,487,0.8522,6471,True,ACTIVE
ST1277,2024-08-01,2026-03-31,562,3238,3226,대사동 보문산공원오거리 보문합기도 앞,36.316761,127.426277,중구,대사동,대전광역시 중구 대사동 85-2,608,0.9243,6464,True,ACTIVE
ST0785,2024-08-01,2026-03-31,561,3241,3182,도안동 계룡리슈빌 1704동(육교밑),36.316899,127.345549,서구,도안동,대전광역시 서구 도안동 1368,608,0.9227,6423,True,ACTIVE
ST0337,2024-08-01,2026-03-31,565,3225,3197,신봉동 자운대아파트 78단지 정문,36.41289,127.342402,유성구,신봉동,대전광역시 유성구 신봉동 13-7,608,0.9293,6422,True,ACTIVE
ST1347,2025-01-11,2026-03-31,385,3215,3184,구성동 보건환경연구원 정류장(기상청방면),36.372375,127.37476,유성구,구성동,대전광역시 유성구 구성동 21-2,445,0.8652,6399,True,ACTIVE
ST0123,2024-08-01,2026-03-31,564,3205,3186,용문동 순복음교회(수침교),36.335779,127.39661,서구,용문동,대전광역시 서구 용문동 249-11,608,0.9276,6391,True,ACTIVE
ST0528,2024-08-01,2026-03-31,567,3172,3210,태평동 호암컨벤션,36.329596,127.3964,중구,태평동,대전광역시 중구 태평동 365-2,608,0.9326,6382,True,ACTIVE
ST0173,2024-08-01,2026-03-31,558,3253,3048,지족동 지족역 1번출구,36.384041,127.319149,유성구,지족동,대전광역시 유성구 지족동 836-6,608,0.9178,6301,True,ACTIVE
ST0673,2024-08-01,2026-03-31,558,3153,3143,가양동 아침마을 건너편(116동),36.339958,127.44134,동구,가양동,대전광역시 동구 가양동 592-17,608,0.9178,6296,True,ACTIVE
ST0335,2024-08-01,2026-03-31,564,3239,3053,지족동 노은역 1번출구,36.373263,127.317652,유성구,지족동,대전광역시 유성구 지족동 894-2,608,0.9276,6292,True,ACTIVE
ST0075,2024-08-01,2026-03-31,559,3141,3142,용전동 홈플러스 용전점,36.354062,127.437939,동구,용전동,대전광역시 동구 용전동 65-1,608,0.9194,6283,True,ACTIVE
ST0691,2024-08-01,2026-03-31,514,3140,3133,탄방역 3번출구,36.345641,127.384818,서구,탄방동,대전광역시 서구 탄방동 1453,608,0.8454,6273,False,ACTIVE
ST1392,2024-11-25,2026-04-01,397,3133,3130,중리동 영진로얄아파트 정류장,36.36174,127.421551,대덕구,중리동,대전광역시 대덕구 중리동 275-29,493,0.8053,6263,True,ACTIVE
ST0109,2024-08-01,2026-03-31,549,3120,3119,석봉동 봉주르카운티(A동),36.447729,127.421224,대덕구,석봉동,대전광역시 대덕구 석봉동 310-1,608,0.903,6239,True,ACTIVE
ST0645,2024-08-01,2026-03-31,566,3117,3110,삼성동 삼성신협 본점,36.34017,127.426522,동구,삼성동,대전광역시 동구 삼성동 306-1,608,0.9309,6227,True,ACTIVE
ST1001,2024-08-01,2026-03-31,569,3101,3115,옥계동 울엄마양평해장국,36.300018,127.453359,중구,옥계동,대전광역시 중구 옥계동 51-1,608,0.9359,6216,True,ACTIVE
ST1381,2024-11-29,2026-03-31,409,3101,3106,선화동 해모로더센트라아파트 107동,36.328264,127.41568,중구,선화동,대전광역시 중구 선화동 901,488,0.8381,6207,True,ACTIVE
ST0985,2024-08-01,2026-03-31,544,3175,3025,문지동 케이엘이에스 정류장,36.391068,127.40509,유성구,문지동,대전광역시 유성구 문지동 611-2,608,0.8947,6200,True,ACTIVE
